filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
Q1.MT0004037272.wav,0.30758222937583923,0.18407057225704193,2226.023409230726,2561.1158267344213,5060.827731200416,0.07654828995743033,-120.48914337158203,92.0609130859375,10.897644996643066,16.91096305847168,3.0388612747192383,8.271130561828613,7.070475101470947,7.163817405700684,-10.960758209228516,-0.1395086795091629,0.8288347721099854,1.3748207092285156,-7.7596869468688965,-2.4938595294952393,-3.6979198455810547,-2.2472519874572754,-10.212225914001465,-4.446109771728516,-18.171510696411133,-4.5167646408081055,Q1
Q1.MT0001217651.wav,0.4502219557762146,0.25388649106025696,2623.1751699312013,2615.8304035225306,5698.77387362737,0.10052887057372291,-35.3493766784668,77.5654525756836,-3.9288089275360107,22.46609878540039,-6.971917629241943,8.450357437133789,1.2687193155288696,10.620556831359863,-4.986227035522461,12.30771255493164,0.4176656901836395,5.77764892578125,1.6593369245529175,8.348718643188477,-1.0065736770629883,7.541593074798584,3.7887322902679443,5.78701639175415,2.060802698135376,3.7609658241271973,Q1
Q1.MT0011354857.wav,0.3819451630115509,0.07516606152057648,1627.2063497812198,1899.7132307810573,3634.5917033257883,0.06996340172313084,-230.5937957763672,136.99317932128906,-8.502695083618164,43.83839416503906,-8.159669876098633,52.91941833496094,-10.215768814086914,11.535785675048828,-14.981363296508789,8.820327758789062,-4.946728706359863,-2.0434086322784424,2.3501482009887695,-4.210075855255127,1.7234017848968506,-7.571479797363281,5.427972316741943,-7.738829612731934,7.217363357543945,-14.02572250366211,Q1
Q1.MT0032181833.wav,0.4180821478366852,0.29321420192718506,2076.2565685042578,2264.170106507036,4484.975321581409,0.0854982023785828,-28.951358795166016,101.16970825195312,-13.344611167907715,25.435062408447266,2.8798999786376953,21.050628662109375,-0.46332356333732605,8.818217277526855,2.29617977142334,9.352960586547852,0.7897419333457947,4.470903396606445,-2.810706853866577,7.063704967498779,-3.886411190032959,9.474881172180176,-3.1336700916290283,4.544541835784912,2.3731579780578613,-0.304817795753479,Q1
Q1.MT0018651126.wav,0.3535517156124115,0.20897766947746277,2141.989072195886,2560.5720483977807,5104.469133973491,0.07501730904121517,-73.37566375732422,93.18606567382812,17.26755714416504,37.099517822265625,6.956838607788086,10.938803672790527,-4.5702056884765625,9.907784461975098,-6.55790901184082,4.1467061042785645,-4.897624492645264,3.7720134258270264,-6.289848804473877,2.411032199859619,-3.671844482421875,2.211622714996338,-2.133132219314575,2.4055960178375244,-2.4371352195739746,-0.3512280285358429,Q1
Q1.MT0013633209.wav,0.4085669219493866,0.17301243543624878,1530.9001064692616,1788.7220799399065,3431.6290502054285,0.06057761142928287,-127.65723419189453,133.6610870361328,-29.280954360961914,57.72329330444336,-11.679766654968262,31.6264591217041,-15.7814302444458,16.366714477539062,-5.857426643371582,7.7834553718566895,-2.2987430095672607,1.443558931350708,5.119839191436768,-6.151510238647461,5.878640174865723,-9.031991958618164,2.3785791397094727,-6.8406171798706055,5.697571277618408,-1.0900781154632568,Q1
Q1.MT0004122617.wav,0.32920074462890625,0.16300994157791138,2645.067696461529,2540.294142782988,5590.882859362906,0.12161793428308823,-83.05809783935547,82.1534423828125,6.447282791137695,28.01180076599121,-7.681125164031982,18.768922805786133,-12.110621452331543,3.8234424591064453,-13.610194206237793,7.017114162445068,-6.044997692108154,5.422165393829346,-11.166243553161621,1.5439046621322632,-2.1474108695983887,1.9493811130523682,-9.88424015045166,4.154895305633545,-5.8806304931640625,-5.87395715713501,Q1
Q1.MT0003272751.wav,0.44125351309776306,0.21243613958358765,3101.692056650342,2976.250379651179,6862.516836632885,0.13419042061726005,-47.77410125732422,61.37859344482422,21.66042137145996,31.8741512298584,8.250065803527832,13.562888145446777,-1.2702716588974,9.154508590698242,-0.8997466564178467,7.308742046356201,-4.549919128417969,4.342329025268555,-5.2463459968566895,4.98602294921875,-6.540760040283203,4.620923042297363,-0.3987160325050354,6.330814361572266,0.566739022731781,4.291770935058594,Q1
Q1.MT0032235381.wav,0.4048195481300354,0.17295502126216888,1998.5397350834694,1911.6130442526687,4083.5079508981885,0.11426908650975319,-61.40641784667969,134.31698608398438,-56.3914909362793,58.785709381103516,-31.054855346679688,35.11600875854492,-30.60554313659668,21.985454559326172,-19.882951736450195,12.239547729492188,-6.672813415527344,-3.019022226333618,3.6576082706451416,-9.065014839172363,4.452994346618652,-12.55625057220459,7.038515090942383,-10.69086742401123,6.860208511352539,-10.806857109069824,Q1
Q1.MT0010085729.wav,0.5155048966407776,0.22067572176456451,3214.1677301612517,2991.806930769566,6907.699896750435,0.0988032574255031,-97.83345031738281,41.902828216552734,15.210410118103027,26.737346649169922,19.014083862304688,24.776779174804688,0.1545707732439041,12.26842212677002,1.1288442611694336,9.080665588378906,5.823030948638916,6.72763729095459,-2.3267080783843994,6.509964942932129,2.981736421585083,10.266895294189453,2.8067736625671387,8.401558876037598,6.8945417404174805,9.782299995422363,Q1
Q1.MT0009208842.wav,0.3368978202342987,0.2578790485858917,2157.705885933242,2304.5001276898774,4592.555562778154,0.09635240300890092,-26.3267822265625,98.43737030029297,-12.153355598449707,28.242435455322266,-2.3294243812561035,11.630849838256836,-0.7816033363342285,6.02347469329834,-2.347588539123535,1.9429160356521606,-6.311786651611328,3.3793673515319824,-3.695173501968384,5.011585712432861,-7.215663909912109,0.9655790328979492,-2.68800687789917,1.3333446979522705,-4.221175670623779,2.5279457569122314,Q1
Q1.MT0026727455.wav,0.4272835850715637,0.17722554504871368,2423.999319708383,2211.097968340276,5090.999549817127,0.1210144431727707,-116.43791961669922,89.10321807861328,-21.84453773498535,49.896121978759766,-32.54118347167969,25.32796859741211,-19.411020278930664,20.6041259765625,-17.553707122802734,3.3191792964935303,-4.782010555267334,8.64227294921875,6.541338920593262,-9.007686614990234,8.987768173217773,0.23433446884155273,8.728874206542969,-8.967248916625977,9.097787857055664,-7.147231578826904,Q1
Q1.MT0029492542.wav,0.4575074017047882,0.21977880597114563,2241.0418880857114,2249.7467009715697,4711.648287439042,0.10891276560011942,-16.54428482055664,99.36982727050781,-17.30972671508789,44.305233001708984,-6.869838237762451,15.368852615356445,-4.37883996963501,10.49278736114502,-6.547118186950684,7.731388568878174,-3.655137062072754,9.014208793640137,-1.7966829538345337,3.7385857105255127,-6.448587417602539,7.717409610748291,-3.828007936477661,2.9908812046051025,-2.9205172061920166,-0.044103141874074936,Q1
Q1.MT0000992846.wav,0.453937292098999,0.17702968418598175,2332.3366030829925,2412.6466743178753,4893.920407132837,0.11290483504256967,-46.36351013183594,91.43477630615234,-11.09104061126709,33.796913146972656,1.7549164295196533,7.301684379577637,1.6204856634140015,15.574373245239258,-3.5155022144317627,9.12873363494873,-0.3915862441062927,3.9155678749084473,-2.9067957401275635,5.771031856536865,-3.251636505126953,2.728444814682007,-4.505002021789551,1.0167816877365112,-6.90594482421875,2.848203182220459,Q1
Q1.MT0009378909.wav,0.35812991857528687,0.17591923475265503,1793.4460232224028,2073.70852582083,3818.6602424172793,0.08290992949400154,-99.346923828125,118.79322052001953,-6.401005268096924,32.68816375732422,0.12128323316574097,13.951471328735352,2.7933199405670166,6.460650444030762,-4.730777740478516,5.828996658325195,-9.025630950927734,-1.5510687828063965,-6.672832012176514,2.847614288330078,-2.177936553955078,3.3299813270568848,0.28937241435050964,-2.279996395111084,-9.379223823547363,-0.08015309274196625,Q1
Q1.MT0013389935.wav,0.409745454788208,0.22296997904777527,2232.1909800080825,2489.4135831383983,4986.496171327395,0.08541689483547507,-98.93110656738281,88.1330337524414,6.5427374839782715,25.208187103271484,9.295459747314453,9.005278587341309,-4.051944732666016,12.588643074035645,-7.247200965881348,3.8596534729003906,-1.2830173969268799,1.4175302982330322,-3.9943737983703613,3.754563331604004,-2.1081676483154297,2.9938406944274902,-1.221505880355835,6.43265438079834,-2.7018532752990723,3.256427049636841,Q1
Q1.MT0010482550.wav,0.4410507380962372,0.06373073160648346,2953.13516363962,2468.0870058649125,5831.189739593411,0.16644835103037925,-161.28903198242188,66.54387664794922,-5.6313700675964355,44.55830383300781,-10.797260284423828,28.152549743652344,-11.374539375305176,15.572562217712402,-4.0894575119018555,7.212061405181885,-6.644773960113525,-3.1348257064819336,-4.247842788696289,-0.9170968532562256,-6.351336479187012,1.0536268949508667,-4.706997871398926,-3.3107030391693115,-1.7646452188491821,0.2735964059829712,Q1
Q1.MT0018450519.wav,0.38650617003440857,0.21085317432880402,2331.4023675646536,2662.513919619715,5313.667868977361,0.07783399646865326,-86.009033203125,81.6994857788086,5.492937088012695,21.119508743286133,8.136041641235352,15.133805274963379,9.491843223571777,10.36414909362793,1.106266975402832,10.3959321975708,-0.20186206698417664,4.956471920013428,0.7152065634727478,6.318516254425049,-3.5558371543884277,6.87417459487915,-1.4332209825515747,5.0641350746154785,-0.34686604142189026,6.101242542266846,Q1
Q1.MT0011999773.wav,0.5673172473907471,0.14389581978321075,2708.183913569363,2745.1163370003223,6093.346487700755,0.11163046633126934,-87.32713317871094,74.21759033203125,6.0979814529418945,29.420671463012695,1.9734013080596924,20.63783073425293,-0.8953043222427368,16.041658401489258,0.43562597036361694,11.394843101501465,-4.785360813140869,5.551891803741455,-0.7512710094451904,8.736268997192383,-1.4767946004867554,3.4326066970825195,-4.1846089363098145,4.626910209655762,-3.4709646701812744,3.3160669803619385,Q1
Q1.MT0008363839.wav,0.40138185024261475,0.2024509161710739,2268.0833007875026,1617.758178137313,3831.9184955797696,0.16937463719040247,-60.29659652709961,105.1275863647461,-79.04603576660156,45.63631057739258,-23.46468734741211,9.599174499511719,-3.110273599624634,16.212690353393555,-5.171773910522461,0.7726650834083557,4.177053928375244,0.5248667001724243,-0.526874840259552,-1.054205060005188,-4.8462395668029785,-4.310129642486572,-11.281270027160645,-3.37974214553833,-3.2821950912475586,-0.9790090322494507,Q1
Q1.MT0000040632.wav,0.3780045807361603,0.20337046682834625,1944.294238822151,2499.7421064557916,4638.255286438177,0.06145994582043344,-91.74823760986328,100.87112426757812,17.351879119873047,30.512489318847656,8.902440071105957,18.468830108642578,4.922266483306885,6.020900249481201,-5.548617839813232,0.401320219039917,-9.837615966796875,-2.9814202785491943,-6.797974109649658,4.045973300933838,-7.93546199798584,-0.4063524305820465,-4.850247383117676,0.3515240550041199,-5.225947856903076,-1.426718831062317,Q1
Q1.MT0005083488.wav,0.31999143958091736,0.20435689389705658,1952.640986702674,1892.4809148947734,3811.4936190862036,0.09717741691660217,-78.26116180419922,109.56871795654297,-35.15884017944336,31.119224548339844,-16.732196807861328,11.008125305175781,-3.1247682571411133,-8.409429550170898,-12.890849113464355,2.0771806240081787,-11.077788352966309,0.2928943932056427,-22.336179733276367,-1.2050541639328003,-11.692094802856445,-0.5045770406723022,-5.606311798095703,-2.8823492527008057,-4.086331367492676,0.20496337115764618,Q1
Q1.MT0011564855.wav,0.31752023100852966,0.1201138123869896,1386.773485384619,1302.6744383978803,2811.1814694983937,0.07952709732768691,-193.39654541015625,156.490966796875,-51.90896224975586,60.4608268737793,-9.908173561096191,1.50668466091156,9.448906898498535,-8.077725410461426,3.160196542739868,0.3144172728061676,6.488772392272949,-3.3061914443969727,1.7190629243850708,-0.5398948788642883,2.1851539611816406,3.7755990028381348,-1.0804816484451294,5.51804256439209,-0.3212662935256958,1.582558274269104,Q1
Q1.MT0018031959.wav,0.40991827845573425,0.2787930369377136,2389.4088002036906,2432.1885545363616,4968.569955737229,0.11516785990712074,5.0760416984558105,91.66585540771484,-11.14511489868164,33.08993148803711,-1.0180931091308594,6.372890949249268,4.044795513153076,5.65756368637085,1.5742838382720947,2.7972819805145264,-3.5755627155303955,4.643202304840088,-3.627521514892578,2.7445716857910156,-7.1545491218566895,0.5564040541648865,-6.006405353546143,-1.0866278409957886,-3.5442798137664795,2.538231134414673,Q1
Q1.MT0015028144.wav,0.35704517364501953,0.19945409893989563,1850.5953715109508,1841.1705621804804,3870.4860246513945,0.09340528510956175,-105.70652770996094,124.42217254638672,-32.291236877441406,56.73492431640625,-29.787673950195312,23.677282333374023,-13.235243797302246,14.391168594360352,-10.324369430541992,6.174319267272949,-7.362527847290039,0.44861793518066406,0.27589914202690125,-4.5273118019104,-1.1689329147338867,-12.832976341247559,2.424542188644409,-10.730929374694824,12.392406463623047,-3.1875813007354736,Q1
Q1.MT0012601428.wav,0.303081750869751,0.06724454462528229,1828.9777765705142,1685.786494897585,3630.051940674801,0.09925493339143426,-268.0897521972656,107.87879943847656,-24.072662353515625,59.615699768066406,-16.362422943115234,25.160633087158203,-12.0090913772583,11.27446460723877,-15.935403823852539,11.960890769958496,-5.7327728271484375,-4.693960189819336,2.2670416831970215,-9.162042617797852,1.4165126085281372,-12.525154113769531,4.688103199005127,-7.130824565887451,3.706825017929077,-2.5293209552764893,Q1
Q1.MT0003170370.wav,0.2547771632671356,0.0981476753950119,1053.9359628779878,970.1531714743018,1993.1733739098838,0.0681182624757752,-230.94839477539062,183.75,-41.294193267822266,24.2557373046875,4.657880783081055,-17.594688415527344,5.201003551483154,-9.635642051696777,-5.251593589782715,0.03545224666595459,-3.9764769077301025,-0.7565917372703552,-2.7873148918151855,-3.1548407077789307,-2.6483986377716064,-3.988572597503662,-3.116847038269043,-3.488712787628174,-1.4747296571731567,0.7700701355934143,Q1
Q1.MT0006747288.wav,0.3310993015766144,0.2006852924823761,2065.775717279542,2021.9074518745758,4089.6336038784348,0.11273098877708979,-40.745479583740234,105.43607330322266,-30.461698532104492,35.090309143066406,-9.545674324035645,16.756532669067383,-1.0742145776748657,13.07970142364502,-6.335113525390625,3.8318142890930176,-6.130834102630615,4.722911357879639,3.49013090133667,9.90174674987793,-1.2306405305862427,1.8521857261657715,-5.099847316741943,1.7622638940811157,-4.5255045890808105,-2.2802035808563232,Q1
Q1.MT0028445777.wav,0.416863352060318,0.26977425813674927,2518.4331215540406,2528.269276802908,5410.60303123134,0.12063151560011942,10.529054641723633,84.11112976074219,-5.580894947052002,33.950286865234375,-0.7544623017311096,13.945326805114746,-2.788013219833374,7.278594017028809,-3.0170040130615234,9.930892944335938,-5.84441614151001,1.4704179763793945,-5.019614219665527,-1.4655625820159912,-7.5392069816589355,0.963648796081543,-6.477538108825684,2.9756574630737305,-4.254601955413818,2.4982051849365234,Q1
Q1.MT0010489498.wav,0.3489556610584259,0.09446190297603607,1634.1978345630607,2086.2612342162465,4112.783373455669,0.05715010295542636,-192.97238159179688,125.11454772949219,3.9823553562164307,58.08488464355469,-18.866260528564453,39.78968048095703,-19.252277374267578,19.315425872802734,-14.005114555358887,5.90493631362915,-4.3874006271362305,-2.524954319000244,-0.47124263644218445,-6.083281517028809,7.755671501159668,-5.276022911071777,8.512715339660645,-10.854104995727539,4.96933126449585,-5.854006290435791,Q1
Q1.MT0011574534.wav,0.4185488522052765,0.12847058475017548,2287.027444101375,2205.1180704416456,4519.826044100468,0.12253273461838006,-61.43092346191406,98.0433349609375,-30.6365909576416,25.646909713745117,-3.41440486907959,5.667789459228516,-1.1687347888946533,3.8191983699798584,-2.099510669708252,5.905092239379883,-0.11759421229362488,2.300023078918457,-4.684182643890381,-1.3653671741485596,-4.28252649307251,1.1844381093978882,-6.493488788604736,0.965853750705719,-6.426465034484863,0.3879036605358124,Q1
Q1.MT0002161109.wav,0.3561193645000458,0.07146494835615158,2696.8954944114494,2415.4965597390783,5349.809317101635,0.13747157991486067,-177.13616943359375,69.60759735107422,-7.088115692138672,30.543289184570312,-6.206134796142578,20.581506729125977,0.16468967497348785,11.686159133911133,-4.217330455780029,12.505928039550781,-4.091521263122559,4.910450458526611,-5.2129974365234375,3.493568181991577,-0.7180802226066589,4.378090858459473,-1.7824956178665161,6.446299076080322,-4.412723064422607,2.5250020027160645,Q1
Q1.MT0003248394.wav,0.3180297613143921,0.08900891244411469,2638.540732377839,2547.5141709389713,5443.700416021672,0.13894624975812694,-133.9081268310547,75.31917572021484,-4.401315689086914,27.9107608795166,1.74596107006073,8.438844680786133,-1.9302186965942383,1.1671199798583984,-5.050549030303955,-1.023568868637085,-10.570771217346191,0.4029121398925781,-6.875635147094727,0.9965474605560303,-3.711998701095581,1.1229239702224731,-9.37985897064209,-2.3716976642608643,-8.282785415649414,-0.6380773782730103,Q1
Q1.MT0027478016.wav,0.3844775855541229,0.15674540400505066,1764.2203720525308,1695.8276168406849,3611.1610588894423,0.09822740288844621,-90.71656799316406,133.87039184570312,-50.91267395019531,58.02067947387695,-19.551132202148438,29.716144561767578,-18.48214340209961,4.28957462310791,-7.601009845733643,1.8783016204833984,-10.987475395202637,0.42149555683135986,1.8661319017410278,-5.34091854095459,5.784261226654053,-10.498479843139648,3.832119941711426,-7.05121374130249,6.35142183303833,-5.845980167388916,Q1
Q1.MT0008340316.wav,0.2760712802410126,0.06381151080131531,1368.6586431799635,1288.9345389570713,2661.3339072779604,0.10245289522058823,-277.7696533203125,157.0059814453125,-30.473751068115234,55.653541564941406,3.9507040977478027,-8.03586483001709,4.699825763702393,-8.6320219039917,-9.266702651977539,-10.392505645751953,-9.00712776184082,1.7963531017303467,-4.833489894866943,-7.818537712097168,-11.528360366821289,-3.6461896896362305,-0.31544557213783264,-6.003437519073486,-6.33282995223999,-0.13365508615970612,Q1
Q1.MT0002538335.wav,0.330976277589798,0.19465796649456024,2171.45291211987,2295.226346751628,4409.706668440403,0.0889382377128483,-104.55487060546875,92.63580322265625,-18.377103805541992,7.633652210235596,-0.27198341488838196,6.703339099884033,-5.081764221191406,15.150018692016602,-1.4060173034667969,4.34493350982666,-3.0920186042785645,6.74078893661499,-1.7483762502670288,-0.8662638664245605,-5.5369462966918945,4.78985071182251,-4.781861305236816,0.952922523021698,-1.9869569540023804,-2.3036999702453613,Q1
Q1.MT0013101577.wav,0.3931640386581421,0.3073689639568329,2077.6298353165575,2127.5146665725615,4273.745470849153,0.10154880987149532,16.365556716918945,108.600341796875,-26.873302459716797,22.760271072387695,-10.746638298034668,10.699225425720215,-12.464109420776367,4.928445339202881,-5.720634460449219,7.607431888580322,-1.5549590587615967,9.237677574157715,-1.186071515083313,1.468597173690796,-5.316651344299316,3.052253484725952,-5.268341541290283,3.1894173622131348,-4.875937461853027,3.8218436241149902,Q1
Q1.MT0032405040.wav,0.25666770339012146,0.1760377138853073,2623.225494984589,2625.886231171917,5721.357070403203,0.128897557686726,-46.7332878112793,83.43492126464844,-6.777642250061035,6.5600433349609375,-8.924673080444336,3.193664789199829,-5.260466575622559,1.729885220527649,-6.749508857727051,3.0811071395874023,-6.756234169006348,5.630353927612305,-5.605729579925537,5.053899765014648,-4.9792656898498535,2.20401930809021,-6.381972789764404,-1.3303453922271729,-5.638871669769287,1.6425095796585083,Q1
Q1.MT0001586807.wav,0.37845373153686523,0.12105050683021545,1519.316571631172,1419.1510237724747,2831.0820539607557,0.08994556988856589,-129.41661071777344,155.39170837402344,-65.6562728881836,39.22634506225586,-23.367361068725586,24.922351837158203,-13.752623558044434,1.5708987712860107,-10.34675121307373,-5.0778093338012695,-9.430132865905762,-4.725163459777832,4.841196537017822,-10.798371315002441,3.5901052951812744,-7.4720587730407715,-1.0543639659881592,-7.84968376159668,-2.9971060752868652,-6.923519134521484,Q1
Q1.MT0006367176.wav,0.4205681383609772,0.20452436804771423,3065.2456845174215,2925.4571017950266,6722.5260164715555,0.13856265419407895,-47.88222122192383,62.30782699584961,13.151920318603516,31.30597496032715,8.599635124206543,7.389259338378906,-0.47459492087364197,10.602110862731934,-3.2437355518341064,10.062822341918945,-3.460310459136963,4.8974504470825195,-1.9941612482070923,3.064877986907959,-2.7165093421936035,0.889015793800354,-7.864044666290283,1.7847929000854492,-3.3472118377685547,5.556716442108154,Q1
Q1.MT0002222957.wav,0.3885904848575592,0.23176975548267365,2812.2984213957798,2828.3376004105485,6342.103316835574,0.12932537067047215,-15.501439094543457,73.68270111083984,7.360818862915039,19.8978214263916,4.871657848358154,20.374019622802734,-0.01863480731844902,5.066877841949463,-4.7745161056518555,7.56830358505249,0.9078996777534485,7.859031677246094,-3.909472942352295,-2.592003583908081,-4.793030738830566,2.942383050918579,-8.725428581237793,0.7571112513542175,-2.5182111263275146,1.1333309412002563,Q1
Q1.MT0031996897.wav,0.44451704621315,0.11038292944431305,2408.684323264134,2062.371527082922,4449.169513678095,0.14725217394008758,-76.3316421508789,87.43489074707031,-39.96147155761719,45.894691467285156,-0.8267310857772827,11.511526107788086,-8.142343521118164,6.468533992767334,-7.940673828125,8.735328674316406,-2.0241243839263916,6.128888130187988,-4.409755229949951,5.702805519104004,-6.289920806884766,-1.662429690361023,-5.753733158111572,5.055389404296875,-1.6596704721450806,-2.6893749237060547,Q1
Q1.MT0007147603.wav,0.40942519903182983,0.07828519493341446,2030.980661416013,2026.2978057145613,3698.102638079286,0.11676837932952787,-123.66696166992188,111.19194793701172,-45.689693450927734,-6.55194616317749,-8.127348899841309,2.670931577682495,-11.25731372833252,-0.5309423208236694,-10.830972671508789,1.160949945449829,-10.376648902893066,-0.790398895740509,-8.255989074707031,-1.448028802871704,-8.441302299499512,-2.005758762359619,-6.65987491607666,-2.1716887950897217,-6.186159133911133,2.52858567237854,Q1
Q1.MT0006996768.wav,0.37098968029022217,0.08329644054174423,2082.3170280897825,2025.8207528155838,4045.7338693341235,0.11559605081753097,-138.9638671875,108.26297760009766,-34.71882247924805,26.343223571777344,-13.386863708496094,6.470521926879883,-18.623750686645508,2.7837347984313965,-12.800386428833008,9.74631404876709,-13.849523544311523,5.907049655914307,-17.337806701660156,1.9443769454956055,-8.873090744018555,5.854877471923828,-4.893852710723877,-2.6344962120056152,-7.968348026275635,2.1044797897338867,Q1
Q1.MT0005331755.wav,0.4306628406047821,0.22207549214363098,2701.1764591354363,2554.584432636694,5701.240525378531,0.13577733467976005,-23.7615909576416,74.29898071289062,-12.448982238769531,23.562185287475586,1.5517336130142212,12.78270149230957,-5.993203163146973,14.125872611999512,-2.6454694271087646,6.1145782470703125,-3.4024484157562256,1.5410882234573364,-1.3982272148132324,1.9048055410385132,-3.995861053466797,1.3310695886611938,-4.817893981933594,0.942314863204956,-7.613387107849121,2.081289768218994,Q1
Q1.MT0001671399.wav,0.34251171350479126,0.1261512190103531,1996.1304549245613,2308.5245662641128,4360.223634324207,0.08328672237809598,-120.63516235351562,102.81471252441406,6.054055690765381,37.71868896484375,3.0923855304718018,13.017375946044922,2.9714040756225586,4.01492977142334,-5.727492332458496,5.69872522354126,-2.932734251022339,-0.531887412071228,-6.387249946594238,2.6137030124664307,-6.7626166343688965,2.746445655822754,-6.823703289031982,-0.6970451474189758,-3.6274821758270264,-0.527596116065979,Q1
Q1.MT0009202768.wav,0.3306671380996704,0.09904392808675766,3032.6157218394096,2556.128175182413,5936.2641042231035,0.16600882232004643,-105.74818420410156,51.96969223022461,-17.174922943115234,30.1636962890625,2.0553457736968994,9.775388717651367,1.6698530912399292,6.999767780303955,-4.280820846557617,11.257304191589355,1.968050479888916,0.0842289850115776,-7.55342960357666,-1.5976265668869019,-3.250861406326294,6.211843013763428,-2.954345703125,0.4164102375507355,-3.7117197513580322,1.975458025932312,Q1
Q1.MT0005523766.wav,0.45459380745887756,0.12849749624729156,2437.1400177186215,2467.850886189921,5192.451935286861,0.12334732669794891,-89.42305755615234,91.34845733642578,-4.531573295593262,28.92582130432129,2.473606824874878,6.956985950469971,-11.420970916748047,11.971574783325195,-9.342633247375488,6.74935245513916,-5.799635410308838,0.8679418563842773,-4.579366683959961,1.2875874042510986,-2.32914400100708,4.383141994476318,-9.759506225585938,-0.806585431098938,-7.532121658325195,-2.043079376220703,Q1
